chirpstack_time,server_time,devName,devEui,humidity,temperature
1662124203000,1662124203725,EM300-2,24e124136b327793,78,18.5
1662124299000,1662124299737,EM300-3,24e124136b327790,78,18.4
1662124451000,1662124452104,EM300-1,24e124136c195948,91.5,15.3
1662124503000,1662124503762,EM300-2,24e124136b327793,78,18.4
1662124599000,1662124599768,EM300-3,24e124136b327790,78,18.4
1662124751000,1662124752062,EM300-1,24e124136c195948,91.5,15.4
1662124803000,1662124803710,EM300-2,24e124136b327793,78,18.4
1662125051000,1662125052107,EM300-1,24e124136c195948,91.5,15.2
1662125103461,1662125103667,EM300-2,24e124136b327793,77.5,18.4
1662125199442,1662125199661,EM300-3,24e124136b327790,77.5,18.3
1662125351803,1662125352036,EM300-1,24e124136c195948,91.5,15.1
1662125403450,1662125403695,EM300-2,24e124136b327793,78,18.4
1662125499436,1662125499716,EM300-3,24e124136b327790,77.5,18.3
1662125651000,1662125652081,EM300-1,24e124136c195948,91.5,15
1662125703000,1662125703743,EM300-2,24e124136b327793,77.5,18.4
1662125799000,1662125799745,EM300-3,24e124136b327790,77,18.2
1662125951000,1662125952130,EM300-1,24e124136c195948,91.5,15
1662126003000,1662126003690,EM300-2,24e124136b327793,77.5,18.4
1662126099000,1662126099699,EM300-3,24e124136b327790,77,18.3
1662126251000,1662126252087,EM300-1,24e124136c195948,91.5,14.9
1662126303000,1662126303651,EM300-2,24e124136b327793,77,18.5
1662126399000,1662126399669,EM300-3,24e124136b327790,77,18.2
1662126551000,1662126552041,EM300-1,24e124136c195948,91.5,14.8
1662126603000,1662126603702,EM300-2,24e124136b327793,77,18.4
1662126699000,1662126699710,EM300-3,24e124136b327790,77,18.2
1662126851000,1662126852102,EM300-1,24e124136c195948,91.5,14.7
1662126903000,1662126903659,EM300-2,24e124136b327793,77,18.4
1662126999000,1662126999663,EM300-3,24e124136b327790,76.5,18.1
1662127151000,1662127152023,EM300-1,24e124136c195948,92,14.6
1662127451000,1662127452056,EM300-1,24e124136c195948,92,14.6
1662127503000,1662127503702,EM300-2,24e124136b327793,76.5,18.3
1662127599000,1662127599699,EM300-3,24e124136b327790,76.5,18
1662127751000,1662127752056,EM300-1,24e124136c195948,92,14.5
1662127803000,1662127803611,EM300-2,24e124136b327793,76.5,18.4
1662127899000,1662127899712,EM300-3,24e124136b327790,76.5,18
1662128053000,1662128054184,EM300-1,24e124136c195948,92.5,14.4
1662128103000,1662128103623,EM300-2,24e124136b327793,76.5,18.3
1662128201000,1662128201833,EM300-3,24e124136b327790,76.5,18
1662128351000,1662128352101,EM300-1,24e124136c195948,92.5,14.4
1662128403000,1662128403671,EM300-2,24e124136b327793,76,18.3
1662128499000,1662128499686,EM300-3,24e124136b327790,76.5,18
1662128651000,1662128652063,EM300-1,24e124136c195948,92.5,14.4
1662128799360,1662128799624,EM300-3,24e124136b327790,76.5,17.9
1662128951790,1662128952093,EM300-1,24e124136c195948,92.5,14.3
1662129003335,1662129003646,EM300-2,24e124136b327793,76,18.3
1662129099353,1662129099655,EM300-3,24e124136b327790,76.5,17.9
1662129253000,1662129254232,EM300-1,24e124136c195948,93,14.2
1662129303000,1662129303575,EM300-2,24e124136b327793,76,18.2
1662129399000,1662129399583,EM300-3,24e124136b327790,76.5,17.8
1662129551000,1662129552052,EM300-1,24e124136c195948,93,14.3
1662129603000,1662129603611,EM300-2,24e124136b327793,76,18.2
1662129699000,1662129699621,EM300-3,24e124136b327790,77,17.8
1662129851000,1662129852081,EM300-1,24e124136c195948,93,14.2
1662129903000,1662129903632,EM300-2,24e124136b327793,76.5,18.2
1662129999000,1662129999634,EM300-3,24e124136b327790,76.5,17.8
1662130203000,1662130203575,EM300-2,24e124136b327793,76.5,18.2
1662130299000,1662130299573,EM300-3,24e124136b327790,76.5,17.7
1662130451000,1662130452056,EM300-1,24e124136c195948,93,14.3
1662130503000,1662130503607,EM300-2,24e124136b327793,76,18.1
1662130601000,1662130601822,EM300-3,24e124136b327790,77,17.8
1662130751000,1662130752085,EM300-1,24e124136c195948,93,14.3
1662130803000,1662130803545,EM300-2,24e124136b327793,76,18.1
1662130899000,1662130899561,EM300-3,24e124136b327790,77,17.7
1662131051000,1662131052032,EM300-1,24e124136c195948,93,14.2
1662131103000,1662131103585,EM300-2,24e124136b327793,76.5,18.2
1662131201000,1662131201803,EM300-3,24e124136b327790,76.5,17.7
1662131351000,1662131352058,EM300-1,24e124136c195948,93,14.2
1662131403000,1662131403502,EM300-2,24e124136b327793,76,18.1
1662131499000,1662131499616,EM300-3,24e124136b327790,76.5,17.7
1662131651000,1662131652075,EM300-1,24e124136c195948,93,14.1
1662131705000,1662131705741,EM300-2,24e124136b327793,76,18.1
1662131799000,1662131799630,EM300-3,24e124136b327790,76.5,17.7
1662132005000,1662132005753,EM300-2,24e124136b327793,76,18
1662132099000,1662132099569,EM300-3,24e124136b327790,76.5,17.6
1662132251000,1662132252023,EM300-1,24e124136c195948,93,14.2
1662132302000,1662132303580,EM300-2,24e124136b327793,76,17.9
1662132401486,1662132401791,EM300-3,24e124136b327790,76.5,17.7
1662132551797,1662132552075,EM300-1,24e124136c195948,93,14
1662132603249,1662132603526,EM300-2,24e124136b327793,76,18
1662132699303,1662132699544,EM300-3,24e124136b327790,76.5,17.5
1662132851806,1662132852013,EM300-1,24e124136c195948,93.5,14.1
1662132903248,1662132903470,EM300-2,24e124136b327793,76.5,18
1662132999000,1662132999586,EM300-3,24e124136b327790,77,17.5
1662133151000,1662133152040,EM300-1,24e124136c195948,94,14.1
1662133205000,1662133205685,EM300-2,24e124136b327793,76,17.9
1662133299000,1662133299576,EM300-3,24e124136b327790,77,17.5
1662133451000,1662133452047,EM300-1,24e124136c195948,94,14
1662133502000,1662133503492,EM300-2,24e124136b327793,76.5,17.8
1662133599000,1662133599513,EM300-3,24e124136b327790,77,17.4
1662133751000,1662133752073,EM300-1,24e124136c195948,94,14
1662133805000,1662133805638,EM300-2,24e124136b327793,76.5,17.7
1662134051000,1662134052099,EM300-1,24e124136c195948,94,14
1662134102000,1662134103459,EM300-2,24e124136b327793,76.5,17.7
1662134199000,1662134199577,EM300-3,24e124136b327790,77,17.4
1662134351000,1662134352040,EM300-1,24e124136c195948,94.5,14.1
1662134402000,1662134403483,EM300-2,24e124136b327793,76.5,17.7
1662134498000,1662134499497,EM300-3,24e124136b327790,77.5,17.4
1662134651000,1662134652067,EM300-1,24e124136c195948,94.5,14
1662134702000,1662134703511,EM300-2,24e124136b327793,76.5,17.6
1662134798000,1662134799539,EM300-3,24e124136b327790,77,17.4
1662134968000,1662134969127,EM300-1,24e124136c195948,94.5,14
1662135002000,1662135003461,EM300-2,24e124136b327793,76.5,17.6
1662135098000,1662135099578,EM300-3,24e124136b327790,77,17.4
1662135251000,1662135252058,EM300-1,24e124136c195948,94.5,13.9
1662135302000,1662135303408,EM300-2,24e124136b327793,77,17.6
1662135398000,1662135399519,EM300-3,24e124136b327790,77,17.3
1662135551000,1662135552085,EM300-1,24e124136c195948,94.5,14
1662135602000,1662135603447,EM300-2,24e124136b327793,77,17.5
1662135851000,1662135852101,EM300-1,24e124136c195948,94.5,14
1662135998000,1662135999567,EM300-3,24e124136b327790,77,17.3
1662136151800,1662136152037,EM300-1,24e124136c195948,95,14
1662136203153,1662136203389,EM300-2,24e124136b327793,77.5,17.4
1662136299248,1662136299484,EM300-3,24e124136b327790,77.5,17.3
1662136453971,1662136454274,EM300-1,24e124136c195948,95,13.9
1662136503146,1662136503430,EM300-2,24e124136b327793,77.5,17.3
1662136599242,1662136599543,EM300-3,24e124136b327790,77.5,17.2
1662136751794,1662136752012,EM300-1,24e124136c195948,95,13.9
1662136803135,1662136803459,EM300-2,24e124136b327793,77,17.3
1662136899225,1662136899474,EM300-3,24e124136b327790,77.5,17.3
1662137051794,1662137052062,EM300-1,24e124136c195948,95,14
1662137103128,1662137103422,EM300-2,24e124136b327793,77.5,17.3
1662137199220,1662137199440,EM300-3,24e124136b327790,77.5,17.3
1662137351000,1662137352104,EM300-1,24e124136c195948,95,13.9
1662137403000,1662137403352,EM300-2,24e124136b327793,77.5,17.3
1662137499000,1662137499475,EM300-3,24e124136b327790,77.5,17.2
1662137651000,1662137652041,EM300-1,24e124136c195948,95,14
1662137703000,1662137703401,EM300-2,24e124136b327793,78,17.2
1662137799000,1662137799510,EM300-3,24e124136b327790,77.5,17.1
1662138003000,1662138003343,EM300-2,24e124136b327793,77.5,17.2
1662138099000,1662138099451,EM300-3,24e124136b327790,78,17.3
1662138251000,1662138252028,EM300-1,24e124136c195948,95,14
1662138399000,1662138399487,EM300-3,24e124136b327790,78,17.2
1662138551000,1662138552059,EM300-1,24e124136c195948,95,13.9
1662138701000,1662138701613,EM300-3,24e124136b327790,78,17.2
1662138851000,1662138852072,EM300-1,24e124136c195948,95,14
1662138903000,1662138903323,EM300-2,24e124136b327793,78,17.2
1662138999000,1662138999524,EM300-3,24e124136b327790,78,17.1
1662139151000,1662139152070,EM300-1,24e124136c195948,95,14
1662139203000,1662139203327,EM300-2,24e124136b327793,78,17.3
1662139299000,1662139299421,EM300-3,24e124136b327790,78,17.1
1662139451000,1662139452087,EM300-1,24e124136c195948,95,14
1662139503000,1662139503352,EM300-2,24e124136b327793,78,17.2
1662139599000,1662139599462,EM300-3,24e124136b327790,78.5,17.2
1662139751000,1662139752051,EM300-1,24e124136c195948,95,13.9
1662139803000,1662139803305,EM300-2,24e124136b327793,78.5,17.3
1662139899000,1662139899429,EM300-3,24e124136b327790,78,17.1
1662140103000,1662140103374,EM300-2,24e124136b327793,78.5,17.3
1662140201000,1662140201595,EM300-3,24e124136b327790,78,17.2
1662140403000,1662140403330,EM300-2,24e124136b327793,78,17.2
1662140499168,1662140499425,EM300-3,24e124136b327790,78,17.2
1662140651795,1662140652016,EM300-1,24e124136c195948,95.5,14
1662140703040,1662140703269,EM300-2,24e124136b327793,78,17.2
1662140799168,1662140799478,EM300-3,24e124136b327790,78,17.1
1662140951802,1662140952053,EM300-1,24e124136c195948,95,13.9
1662141003028,1662141003313,EM300-2,24e124136b327793,78,17.1
1662141099000,1662141099426,EM300-3,24e124136b327790,78,17.1
1662141251000,1662141252110,EM300-1,24e124136c195948,95,14
1662141302000,1662141303272,EM300-2,24e124136b327793,78,17.1
1662141399000,1662141399473,EM300-3,24e124136b327790,78,17.1
1662141551000,1662141552060,EM300-1,24e124136c195948,95,13.9
1662141602000,1662141603314,EM300-2,24e124136b327793,78,17.1
1662141851000,1662141852104,EM300-1,24e124136c195948,95,13.9
1662141902000,1662141903259,EM300-2,24e124136b327793,78,17
1662141999000,1662141999372,EM300-3,24e124136b327790,78,17.2
1662142153000,1662142154248,EM300-1,24e124136c195948,95.5,13.9
1662142202000,1662142203308,EM300-2,24e124136b327793,78.5,17.1
1662142299000,1662142299418,EM300-3,24e124136b327790,78.5,17.2
1662142451000,1662142452094,EM300-1,24e124136c195948,95.5,14
1662142502000,1662142503248,EM300-2,24e124136b327793,78.5,17
1662142599000,1662142599460,EM300-3,24e124136b327790,78.5,17.1
1662142751000,1662142752018,EM300-1,24e124136c195948,95.5,13.9
1662142802000,1662142803277,EM300-2,24e124136b327793,78.5,17
1662142899000,1662142899394,EM300-3,24e124136b327790,78.5,17.1
1662143051000,1662143052082,EM300-1,24e124136c195948,95.5,14
1662143102000,1662143103236,EM300-2,24e124136b327793,79,17
1662143199000,1662143199451,EM300-3,24e124136b327790,78.5,17
1662143351000,1662143352028,EM300-1,24e124136c195948,95.5,13.9
1662143402000,1662143403281,EM300-2,24e124136b327793,79,16.9
1662143499000,1662143499422,EM300-3,24e124136b327790,78.5,16.9
1662143651000,1662143652044,EM300-1,24e124136c195948,95,14
1662143705000,1662143705408,EM300-2,24e124136b327793,79,16.9
1662143799000,1662143799438,EM300-3,24e124136b327790,78.5,16.9
1662143951000,1662143952032,EM300-1,24e124136c195948,95.5,14
1662144002000,1662144003276,EM300-2,24e124136b327793,79,16.9
1662144099000,1662144099395,EM300-3,24e124136b327790,78.5,16.9
1662144253961,1662144254276,EM300-1,24e124136c195948,95.5,13.9
1662144302940,1662144303231,EM300-2,24e124136b327793,79,16.9
1662144399102,1662144399356,EM300-3,24e124136b327790,78.5,16.9
1662144551791,1662144552046,EM300-1,24e124136c195948,95.5,14
1662144602933,1662144603192,EM300-2,24e124136b327793,79,16.9
1662144699098,1662144699415,EM300-3,24e124136b327790,79,17
1662144851000,1662144852101,EM300-1,24e124136c195948,95.5,14
1662144902000,1662144903148,EM300-2,24e124136b327793,79.5,16.8
1662144999000,1662144999370,EM300-3,24e124136b327790,79,17
1662145151000,1662145152050,EM300-1,24e124136c195948,95.5,14.1
1662145202000,1662145203212,EM300-2,24e124136b327793,79.5,16.8
1662145299000,1662145299310,EM300-3,24e124136b327790,79.5,17
1662145451000,1662145452080,EM300-1,24e124136c195948,95.5,14.1
1662145502000,1662145503225,EM300-2,24e124136b327793,80,16.8
1662145599000,1662145599334,EM300-3,24e124136b327790,79.5,17
1662145751000,1662145752111,EM300-1,24e124136c195948,96,14.1
1662145802000,1662145803166,EM300-2,24e124136b327793,80,16.8
1662145899000,1662145899379,EM300-3,24e124136b327790,79.5,17.1
1662146102000,1662146103129,EM300-2,24e124136b327793,80,16.8
1662146199000,1662146199338,EM300-3,24e124136b327790,79.5,17
1662146351000,1662146352121,EM300-1,24e124136c195948,96,14.2
1662146498000,1662146499296,EM300-3,24e124136b327790,79.5,16.9
1662146651000,1662146652077,EM300-1,24e124136c195948,96.5,14.3
1662146702000,1662146703136,EM300-2,24e124136b327793,80.5,16.8
1662146801000,1662146801455,EM300-3,24e124136b327790,80,17
1662146951000,1662146952033,EM300-1,24e124136c195948,96.5,14.3
1662147002000,1662147003086,EM300-2,24e124136b327793,80.5,16.7
1662147098000,1662147099307,EM300-3,24e124136b327790,80,17
1662147251000,1662147252086,EM300-1,24e124136c195948,96,14.3
1662147302000,1662147303147,EM300-2,24e124136b327793,80.5,16.7
1662147401000,1662147401560,EM300-3,24e124136b327790,80,17
1662147551000,1662147552042,EM300-1,24e124136c195948,96.5,14.4
1662147698000,1662147699326,EM300-3,24e124136b327790,80,17
1662147851791,1662147852007,EM300-1,24e124136c195948,96.5,14.4
1662147902844,1662147903072,EM300-2,24e124136b327793,81,16.7
1662147999039,1662147999286,EM300-3,24e124136b327790,80,17.1
1662148151787,1662148152055,EM300-1,24e124136c195948,96.5,14.5
1662148202843,1662148203112,EM300-2,24e124136b327793,81,16.8
1662148301207,1662148301434,EM300-3,24e124136b327790,80,17.1
1662148451000,1662148452007,EM300-1,24e124136c195948,96.5,14.4
1662148502000,1662148503159,EM300-2,24e124136b327793,81,16.8
1662148598000,1662148599273,EM300-3,24e124136b327790,80.5,16.9
1662148751000,1662148752052,EM300-1,24e124136c195948,96.5,14.4
1662148802000,1662148803103,EM300-2,24e124136b327793,80.5,16.8
1662148898000,1662148899331,EM300-3,24e124136b327790,80,17
1662149051000,1662149052108,EM300-1,24e124136c195948,96.5,14.6
1662149102000,1662149103060,EM300-2,24e124136b327793,80.5,16.8
1662149201000,1662149201484,EM300-3,24e124136b327790,80.5,17
1662149402000,1662149403116,EM300-2,24e124136b327793,81,16.9
1662149498000,1662149499326,EM300-3,24e124136b327790,80,17
1662149651000,1662149652092,EM300-1,24e124136c195948,96.5,14.5
1662149702000,1662149703038,EM300-2,24e124136b327793,81.5,16.8
1662149798000,1662149799260,EM300-3,24e124136b327790,80.5,17
1662149951000,1662149952139,EM300-1,24e124136c195948,96.5,14.6
1662150019000,1662150019911,EM300-2,24e124136b327793,81.5,16.8
1662150098000,1662150099308,EM300-3,24e124136b327790,80.5,17.1
1662150251000,1662150252092,EM300-1,24e124136c195948,97,14.6
1662150302000,1662150303047,EM300-2,24e124136b327793,81.5,16.9
1662150398000,1662150399268,EM300-3,24e124136b327790,80.5,16.9
1662150551000,1662150552043,EM300-1,24e124136c195948,97,14.6
1662150602000,1662150603096,EM300-2,24e124136b327793,80.5,16.8
1662150698000,1662150699307,EM300-3,24e124136b327790,81,17
1662150853000,1662150854376,EM300-1,24e124136c195948,97,14.7
1662150902000,1662150903044,EM300-2,24e124136b327793,80.5,16.8
1662150998000,1662150999260,EM300-3,24e124136b327790,81,17
1662151151000,1662151152060,EM300-1,24e124136c195948,97,14.6
1662151202000,1662151203004,EM300-2,24e124136b327793,80.5,16.9
1662151451000,1662151452084,EM300-1,24e124136c195948,97,14.7
1662151502766,1662151503038,EM300-2,24e124136b327793,80.5,16.8
1662151598987,1662151599242,EM300-3,24e124136b327790,80.5,17
1662151751801,1662151752019,EM300-1,24e124136c195948,97,14.7
1662151802754,1662151802983,EM300-2,24e124136b327793,80,16.9
1662151898982,1662151899285,EM300-3,24e124136b327790,81,16.9
1662152051000,1662152052059,EM300-1,24e124136c195948,97,14.6
1662152102000,1662152103012,EM300-2,24e124136b327793,80,16.9
1662152198000,1662152199229,EM300-3,24e124136b327790,81,17
1662152351000,1662152352119,EM300-1,24e124136c195948,97,14.7
1662152402000,1662152402993,EM300-2,24e124136b327793,80,16.9
1662152498000,1662152499196,EM300-3,24e124136b327790,81,17.1
1662152651000,1662152652080,EM300-1,24e124136c195948,97,14.7
1662152702000,1662152703034,EM300-2,24e124136b327793,80,16.9
1662152798000,1662152799259,EM300-3,24e124136b327790,81,17
1662152951000,1662152952024,EM300-1,24e124136c195948,97,14.8
1662153002000,1662153002979,EM300-2,24e124136b327793,80.5,16.9
1662153253000,1662153254251,EM300-1,24e124136c195948,97,14.7
1662153302000,1662153303008,EM300-2,24e124136b327793,80,16.8
1662153398000,1662153399225,EM300-3,24e124136b327790,81,17.1
1662153551000,1662153552098,EM300-1,24e124136c195948,97,14.8
1662153698000,1662153699187,EM300-3,24e124136b327790,81,17.1
1662153851000,1662153852058,EM300-1,24e124136c195948,97,14.9
1662153902000,1662153902915,EM300-2,24e124136b327793,81,17
1662153998000,1662153999224,EM300-3,24e124136b327790,81,17.2
1662154151000,1662154152102,EM300-1,24e124136c195948,97,15
1662154202000,1662154202966,EM300-2,24e124136b327793,82,16.9
1662154298000,1662154299188,EM300-3,24e124136b327790,81,17.2
1662154451000,1662154452079,EM300-1,24e124136c195948,97,15
1662154502000,1662154502936,EM300-2,24e124136b327793,82.5,17
1662154600000,1662154601350,EM300-3,24e124136b327790,81.5,17.2
1662154751000,1662154752108,EM300-1,24e124136c195948,97,15.1
1662154802000,1662154802968,EM300-2,24e124136b327793,82.5,16.8
1662154898000,1662154899182,EM300-3,24e124136b327790,81.5,17.2
1662155102000,1662155102916,EM300-2,24e124136b327793,81,16.9
1662155198922,1662155199121,EM300-3,24e124136b327790,82,17.1
1662155351793,1662155351999,EM300-1,24e124136c195948,97,15.3
1662155402661,1662155402962,EM300-2,24e124136b327793,80.5,17
1662155498917,1662155499183,EM300-3,24e124136b327790,81.5,17.2
1662155651799,1662155652051,EM300-1,24e124136c195948,97.5,15.4
1662155702653,1662155702902,EM300-2,24e124136b327793,81,17
1662155798000,1662155799212,EM300-3,24e124136b327790,81.5,17.2
1662155951000,1662155952094,EM300-1,24e124136c195948,97,15.5
1662156098000,1662156099155,EM300-3,24e124136b327790,82,17.2
1662156251000,1662156252122,EM300-1,24e124136c195948,97,15.5
1662156302000,1662156302883,EM300-2,24e124136b327793,82.5,17
1662156398000,1662156399194,EM300-3,24e124136b327790,82,17.3
1662156551000,1662156552069,EM300-1,24e124136c195948,97,15.5
1662156602000,1662156602927,EM300-2,24e124136b327793,81,17
1662156698000,1662156699141,EM300-3,24e124136b327790,82,17.3
1662156902000,1662156902882,EM300-2,24e124136b327793,81,17
1662156998000,1662156999181,EM300-3,24e124136b327790,81.5,17.3
1662157151000,1662157152074,EM300-1,24e124136c195948,96.5,15.5
1662157202000,1662157202820,EM300-2,24e124136b327793,81,17.1
1662157300000,1662157301354,EM300-3,24e124136b327790,82,17.3
